Filename,Size,Unit
VIDEO_TS/VTS_03_1.VOB,1024,M
VIDEO_TS/VTS_03_3.VOB,1024,M
VIDEO_TS/VTS_03_2.VOB,1024,M
VIDEO_TS/VTS_01_0.VOB,313.59,M
VIDEO_TS/VTS_03_4.VOB,269.88,M
VIDEO_TS/VTS_06_1.VOB,262.44,M
VIDEO_TS/VTS_07_1.VOB,192.73,M
VIDEO_TS/VTS_08_1.VOB,133.32,M
VIDEO_TS/VTS_05_1.VOB,122.36,M
VIDEO_TS/VTS_04_1.VOB,66.32,M
VIDEO_TS/VTS_01_1.VOB,19.99,M
VIDEO_TS/VTS_02_1.VOB,10.66,M
VIDEO_TS/VTS_05_0.VOB,154,K
VIDEO_TS/VTS_08_0.VOB,154,K
VIDEO_TS/VTS_02_0.VOB,154,K
VIDEO_TS/VTS_03_0.VOB,154,K
VIDEO_TS/VTS_04_0.VOB,154,K
VIDEO_TS/VTS_07_0.VOB,154,K
VIDEO_TS/VTS_06_0.VOB,154,K
VIDEO_TS/VTS_03_0.IFO,70,K
VIDEO_TS/VTS_03_0.BUP,70,K
VIDEO_TS/VTS_01_0.BUP,26,K
VIDEO_TS/VTS_01_0.IFO,26,K
VIDEO_TS/VTS_06_0.IFO,24,K
VIDEO_TS/VTS_06_0.BUP,24,K
VIDEO_TS/VIDEO_TS.IFO,20,K
VIDEO_TS/VIDEO_TS.BUP,20,K
VIDEO_TS/VTS_07_0.BUP,20,K
VIDEO_TS/VTS_07_0.IFO,20,K
VIDEO_TS/VTS_05_0.BUP,18,K
VIDEO_TS/VTS_04_0.BUP,18,K
VIDEO_TS/VTS_05_0.IFO,18,K
VIDEO_TS/VTS_02_0.IFO,18,K
VIDEO_TS/VTS_08_0.BUP,18,K
VIDEO_TS/VTS_08_0.IFO,18,K
VIDEO_TS/VTS_02_0.BUP,18,K
VIDEO_TS/VTS_04_0.IFO,18,K
