Filename,Size,Unit
01 - Day of the Dead.flac,60.01,M
02 - Alpha Burst.flac,34.43,M
03 - God of War.flac,37.47,M
04 - El Flamingo Suave.flac,33.32,M
05 - Goin' To Church.flac,30.72,M
06 - One Way or the Other.flac,34.13,M
07 - Trojan Horse.flac,29.51,M
08 - A View From The Sky.flac,26.74,M
09 - The River Song.flac,26.1,M
cover/CD.jpg,126.12,K
cover/digipack_finside.jpg,255.37,K
cover/digipack_front.jpg,434.62,K
cover/inlay_01.jpg,360.08,K
cover/inlay_02.jpg,381.32,K
cover/inlay_03.jpg,452.65,K
cover/inlay_04.jpg,403.52,K
Derek Sherinian - Mythology.m3u,232,B
Do not upload elsewhere.txt,0,B
FLAC Check.txt,3.13,K
FLAC FingerPrint.txt,538,B
info.txt,5.68,K
Mythology.CUE,1.43,K
Mythology.log,2.74,K
thumbnail.jpg,12.44,K
